show_id,release_year,date_added
"s3348","2019","November 1, 2019"
"s3349","2019","November 1, 2019"
"s3350","2007","November 1, 2019"
"s3351","2019","November 1, 2019"
"s3352","2006","November 1, 2019"
"s3353","2019","November 1, 2019"
"s3354","2016","November 1, 2019"
"s3355","2019","October 31, 2019"
"s3356","2019","October 31, 2019"
"s3357","2019","October 31, 2019"
"s3358","2019","October 31, 2019"
"s3359","2016","October 30, 2019"
"s3360","2019","October 30, 2019"
"s3361","2017","October 30, 2019"
"s3362","2019","October 30, 2019"
"s3363","2019","October 29, 2019"
"s3364","2018","October 29, 2019"
"s3365","2019","October 29, 2019"
"s3366","2019","October 28, 2019"
"s3367","2018","October 28, 2019"
"s3368","2019","October 27, 2019"
"s3369","2019","October 26, 2019"
"s3370","2020","October 25, 2019"
"s3371","2019","October 25, 2019"
"s3372","2014","October 25, 2019"
"s3373","2019","October 25, 2019"
"s3374","2019","October 25, 2019"
"s3375","2019","October 25, 2019"
"s3376","2018","October 25, 2019"
"s3377","2019","October 25, 2019"
"s3378","2019","October 25, 2019"
"s3379","2019","October 25, 2019"
"s3380","2019","October 25, 2019"
"s3381","2018","October 25, 2019"
"s3382","2019","October 25, 2019"
"s3383","2019","October 24, 2019"
"s3384","2019","October 24, 2019"
"s3385","2019","October 24, 2019"
"s3386","2019","October 23, 2019"
"s3387","2019","October 23, 2019"
"s3388","2018","October 23, 2019"
"s3389","2019","October 22, 2019"
"s3390","2016","October 21, 2019"
"s3391","2019","October 19, 2019"
"s3392","2018","October 19, 2019"
"s3393","2017","October 18, 2019"
"s3394","2019","October 18, 2019"
"s3395","2019","October 18, 2019"
"s3396","2019","October 18, 2019"
"s3397","2019","October 18, 2019"
"s3398","2019","October 18, 2019"
"s3399","2019","October 18, 2019"
"s3400","2018","October 18, 2019"
"s3401","2019","October 18, 2019"
"s3402","2019","October 18, 2019"
"s3403","2017","October 18, 2019"
"s3404","2019","October 18, 2019"
"s3405","2017","October 18, 2019"
"s3406","2019","October 18, 2019"
"s3407","2019","October 18, 2019"
"s3408","2017","October 18, 2019"
"s3409","2019","October 18, 2019"
"s3410","2019","October 18, 2019"
"s3411","2017","October 18, 2019"
"s3412","2018","October 18, 2019"
"s3413","2019","October 18, 2019"
"s3414","2017","October 18, 2019"
"s3415","2019","October 17, 2019"
"s3416","2019","October 17, 2019"
"s3417","2016","October 16, 2019"
"s3418","2019","October 16, 2019"
"s3419","2019","October 16, 2019"
"s3420","2019","October 16, 2019"
"s3421","2015","October 16, 2019"
"s3422","2015","October 16, 2019"
"s3423","2018","October 16, 2019"
"s3424","2014","October 15, 2019"
"s3425","2019","October 14, 2019"
"s3426","2019","October 13, 2019"
"s3427","2019","October 13, 2019"
"s3428","2017","October 11, 2019"
"s3429","2019","October 11, 2019"
"s3430","2019","October 11, 2019"
"s3431","2019","October 11, 2019"
"s3432","2019","October 11, 2019"
"s3433","2019","October 11, 2019"
"s3434","2020","October 11, 2019"
"s3435","2019","October 11, 2019"
"s3436","2018","October 10, 2019"
"s3437","2019","October 10, 2019"
"s3438","2019","October 10, 2019"
"s3439","2019","October 9, 2019"
"s3440","2019","October 9, 2019"
"s3441","2019","October 9, 2019"
"s3442","2019","October 8, 2019"
"s3443","2019","October 8, 2019"
"s3444","2018","October 6, 2019"
"s3445","2019","October 5, 2019"
"s3446","2019","October 5, 2019"
"s3447","2019","October 5, 2019"
"s3448","2016","October 4, 2019"
"s3449","2019","October 4, 2019"
"s3450","2019","October 4, 2019"
"s3451","2019","October 4, 2019"
"s3452","2019","October 4, 2019"
"s3453","2019","October 4, 2019"
"s3454","2019","October 4, 2019"
"s3455","2019","October 4, 2019"
"s3456","2019","October 4, 2019"
"s3457","2019","October 4, 2019"
"s3458","2019","October 3, 2019"
"s3459","2019","October 2, 2019"
"s3460","2019","October 2, 2019"
"s3461","2018","October 2, 2019"
"s3462","2016","October 1, 2019"
"s3463","2017","October 1, 2019"
"s3464","2018","October 1, 2019"
"s3465","2018","October 1, 2019"
"s3466","2018","October 1, 2019"
"s3467","2018","October 1, 2019"
"s3468","2017","October 1, 2019"
"s3469","2017","October 1, 2019"
"s3470","2019","October 1, 2019"
"s3471","2018","October 1, 2019"
"s3472","2019","October 1, 2019"
"s3473","2000","October 1, 2019"
"s3474","2016","October 1, 2019"
"s3475","2017","October 1, 2019"
"s3476","1998","October 1, 2019"
"s3477","2005","October 1, 2019"
"s3478","2019","September 30, 2019"
"s3479","2019","September 30, 2019"
"s3480","2019","September 28, 2019"
"s3481","2019","September 28, 2019"
"s3482","2019","September 27, 2019"
"s3483","2018","September 27, 2019"
"s3484","2019","September 27, 2019"
"s3485","2019","September 27, 2019"
"s3486","2019","September 27, 2019"
"s3487","2019","September 26, 2019"
"s3488","2013","September 26, 2019"
"s3489","2018","September 26, 2019"
"s3490","2019","September 25, 2019"
"s3491","2019","September 25, 2019"
"s3492","2019","September 25, 2019"
"s3493","2019","September 25, 2019"
"s3494","2019","September 25, 2019"
"s3495","2019","September 24, 2019"
"s3496","2019","September 24, 2019"
"s3497","2019","September 23, 2019"
"s3498","2018","September 23, 2019"
"s3499","2009","September 22, 2019"
"s3500","2019","September 21, 2019"
"s3501","2019","September 20, 2019"
"s3502","2019","September 20, 2019"
"s3503","2019","September 20, 2019"
"s3504","2019","September 20, 2019"
"s3505","2019","September 20, 2019"
"s3506","2019","September 20, 2019"
"s3507","2019","September 20, 2019"
"s3508","2018","September 20, 2019"
"s3509","2019","September 20, 2019"
"s3510","2019","September 19, 2019"
"s3511","2019","September 18, 2019"
"s3512","2019","September 17, 2019"
"s3513","2012","September 17, 2019"
"s3514","2019","September 15, 2019"
"s3515","2006","September 15, 2019"
"s3516","2019","September 15, 2019"
"s3517","2019","September 14, 2019"
"s3518","2019","September 14, 2019"
"s3519","2019","September 13, 2019"
"s3520","2019","September 13, 2019"
"s3521","2018","September 13, 2019"
"s3522","2019","September 13, 2019"
"s3523","2019","September 13, 2019"
"s3524","2019","September 13, 2019"
"s3525","2019","September 13, 2019"
"s3526","2019","September 13, 2019"
"s3527","2019","September 12, 2019"
"s3528","2019","September 12, 2019"
"s3529","2019","September 10, 2019"
"s3530","2019","September 10, 2019"
"s3531","2019","September 6, 2019"
"s3532","2018","September 6, 2019"
"s3533","2018","September 6, 2019"
"s3534","2019","September 6, 2019"
"s3535","2019","September 6, 2019"
"s3536","2019","September 5, 2019"
"s3537","2016","September 4, 2019"
"s3538","2019","September 4, 2019"
"s3539","2012","September 1, 2019"
"s3540","2016","September 1, 2019"
"s3541","2018","September 1, 2019"
"s3542","2006","September 1, 2019"
"s3543","2014","September 1, 2019"
"s3544","2018","September 1, 2019"
"s3545","2004","September 1, 2019"
"s3546","2019","September 1, 2019"
"s3547","2018","August 31, 2019"
"s3548","2019","August 30, 2019"
"s3549","2018","August 30, 2019"
"s3550","2019","August 30, 2019"
"s3551","2019","August 30, 2019"
"s3552","2019","August 30, 2019"
"s3553","2018","August 30, 2019"
"s3554","2019","August 30, 2019"
"s3555","2018","August 30, 2019"
"s3556","2019","August 29, 2019"
"s3557","2019","August 29, 2019"
"s3558","2019","August 28, 2019"
"s3559","2019","August 27, 2019"
"s3560","2019","August 26, 2019"
"s3561","2016","August 24, 2019"
"s3562","2019","August 23, 2019"
"s3563","2019","August 23, 2019"
"s3564","2019","August 23, 2019"
"s3565","2018","August 23, 2019"
"s3566","2019","August 23, 2019"
"s3567","2019","August 23, 2019"
"s3568","2019","August 21, 2019"
"s3569","2019","August 21, 2019"
"s3570","2019","August 21, 2019"
"s3571","2019","August 21, 2019"
"s3572","2019","August 21, 2019"
"s3573","2018","August 21, 2019"
"s3574","2019","August 20, 2019"
"s3575","2019","August 20, 2019"
"s3576","2019","August 16, 2019"
"s3577","2019","August 16, 2019"
"s3578","2019","August 16, 2019"
"s3579","2019","August 16, 2019"
"s3580","2019","August 16, 2019"
"s3581","2019","August 16, 2019"
"s3582","2019","August 16, 2019"
"s3583","2015","August 16, 2019"
"s3584","2019","August 16, 2019"
"s3585","2019","August 16, 2019"
"s3586","2019","August 16, 2019"
"s3587","2019","August 16, 2019"
"s3588","2018","August 16, 2019"
"s3589","2019","August 15, 2019"
"s3590","2019","August 15, 2019"
"s3591","2019","August 15, 2019"
"s3592","2019","August 15, 2019"
"s3593","2019","August 14, 2019"
"s3594","2019","August 14, 2019"
"s3595","2019","August 13, 2019"
"s3596","2019","August 13, 2019"
"s3597","2018","August 13, 2019"
"s3598","2019","August 13, 2019"
"s3599","2019","August 12, 2019"
"s3600","2019","August 9, 2019"
"s3601","2019","August 9, 2019"
"s3602","2019","August 9, 2019"
"s3603","2018","August 9, 2019"
"s3604","2019","August 9, 2019"
"s3605","2019","August 9, 2019"
"s3606","2019","August 9, 2019"
"s3607","2014","August 8, 2019"
"s3608","2019","August 8, 2019"
"s3609","2019","August 8, 2019"
"s3610","2015","August 8, 2019"
"s3611","2013","August 8, 2019"
"s3612","2014","August 8, 2019"
"s3613","2015","August 8, 2019"
"s3614","2014","August 8, 2019"
"s3615","2012","August 8, 2019"
"s3616","2019","August 8, 2019"
"s3617","2019","August 7, 2019"
"s3618","2016","August 7, 2019"
"s3619","2015","August 6, 2019"
"s3620","2015","August 6, 2019"
"s3621","2014","August 6, 2019"
"s3622","2018","August 6, 2019"
"s3623","2016","August 6, 2019"
"s3624","2019","August 5, 2019"
"s3625","2019","August 5, 2019"
"s3626","2017","August 5, 2019"
"s3627","2017","August 3, 2019"
"s3628","2019","August 2, 2019"
"s3629","2019","August 2, 2019"
"s3630","2019","August 2, 2019"
"s3631","2019","August 2, 2019"
"s3632","2018","August 1, 2019"
"s3633","2019","August 1, 2019"
"s3634","2019","July 31, 2019"
"s3635","2019","July 31, 2019"
"s3636","2019","July 30, 2019"
"s3637","2019","July 29, 2019"
"s3638","2018","July 26, 2019"
"s3639","2019","July 26, 2019"
"s3640","2019","July 26, 2019"
"s3641","2019","July 26, 2019"
"s3642","2019","July 26, 2019"
"s3643","2019","July 25, 2019"
"s3644","2019","July 24, 2019"
"s3645","2018","July 21, 2019"
"s3646","2018","July 21, 2019"
"s3647","2018","July 21, 2019"
"s3648","2008","July 21, 2019"
"s3649","2013","July 21, 2019"
"s3650","2004","July 21, 2019"
"s3651","2007","July 21, 2019"
"s3652","2019","July 20, 2019"
"s3653","2019","July 19, 2019"
"s3654","2019","July 19, 2019"
"s3655","2019","July 19, 2019"
"s3656","2019","July 19, 2019"
"s3657","2019","July 18, 2019"
"s3658","2019","July 18, 2019"
"s3659","2018","July 17, 2019"
"s3660","2019","July 17, 2019"
"s3661","2019","July 17, 2019"
"s3662","2018","July 16, 2019"
"s3663","2019","July 16, 2019"
"s3664","2010","July 15, 2019"
"s3665","2011","July 15, 2019"
"s3666","2015","July 15, 2019"
"s3667","2017","July 15, 2019"
"s3668","2019","July 12, 2019"
"s3669","2019","July 12, 2019"
"s3670","2019","July 12, 2019"
"s3671","2018","July 12, 2019"
"s3672","2019","July 12, 2019"
"s3673","2019","July 12, 2019"
"s3674","2019","July 12, 2019"
"s3675","2019","July 12, 2019"
"s3676","2019","July 12, 2019"
"s3677","2017","July 12, 2019"
"s3678","2019","July 12, 2019"
"s3679","2019","July 11, 2019"
"s3680","2019","July 9, 2019"
"s3681","2019","July 6, 2019"
"s3682","2019","July 5, 2019"
"s3683","2019","July 5, 2019"
"s3684","2016","July 4, 2019"
"s3685","2019","July 4, 2019"
"s3686","2019","July 4, 2019"
"s3687","2019","July 3, 2019"
"s3688","2019","July 3, 2019"
"s3689","2019","July 2, 2019"
"s3690","2019","July 2, 2019"
"s3691","2019","July 2, 2019"
"s3692","2008","July 1, 2019"
"s3693","2018","July 1, 2019"
"s3694","2019","July 1, 2019"
"s3695","2015","July 1, 2019"
"s3696","2018","July 1, 2019"
"s3697","2018","July 1, 2019"
"s3698","2013","July 1, 2019"
"s3699","2019","June 30, 2019"
"s3700","2019","June 30, 2019"
"s3701","2011","June 30, 2019"
"s3702","2019","June 29, 2019"
"s3703","2019","June 28, 2019"
"s3704","2018","June 28, 2019"
"s3705","2019","June 28, 2019"
"s3706","2019","June 28, 2019"
"s3707","2017","June 28, 2019"
"s3708","2019","June 28, 2019"
"s3709","2018","June 28, 2019"
"s3710","2019","June 27, 2019"
"s3711","2019","June 27, 2019"
"s3712","2019","June 27, 2019"
"s3713","2018","June 26, 2019"
"s3714","2012","June 26, 2019"
"s3715","2019","June 26, 2019"
"s3716","2019","June 25, 2019"
"s3717","2019","June 24, 2019"
"s3718","2019","June 22, 2019"
"s3719","2019","June 21, 2019"
"s3720","2019","June 21, 2019"
"s3721","1998","June 21, 2019"
"s3722","2019","June 21, 2019"
"s3723","2019","June 21, 2019"
"s3724","2013","June 21, 2019"
"s3725","1995","June 21, 2019"
"s3726","2018","June 21, 2019"
"s3727","2019","June 21, 2019"
"s3728","2019","June 21, 2019"
"s3729","1997","June 21, 2019"
"s3730","2019","June 20, 2019"
"s3731","2019","June 20, 2019"
"s3732","2019","June 19, 2019"
"s3733","2019","June 19, 2019"
"s3734","2019","June 18, 2019"
"s3735","2015","June 16, 2019"
"s3736","2018","June 16, 2019"
"s3737","2012","June 15, 2019"
"s3738","2014","June 15, 2019"
"s3739","2019","June 15, 2019"
"s3740","2019","June 15, 2019"
"s3741","2018","June 15, 2019"
"s3742","2011","June 15, 2019"
"s3743","2019","June 15, 2019"
"s3744","2019","June 15, 2019"
"s3745","2017","June 15, 2019"
"s3746","2019","June 14, 2019"
"s3747","2019","June 14, 2019"
"s3748","2019","June 14, 2019"
"s3749","2019","June 14, 2019"
"s3750","2019","June 14, 2019"
"s3751","2019","June 14, 2019"
"s3752","2018","June 14, 2019"
"s3753","2019","June 14, 2019"
"s3754","2019","June 14, 2019"
"s3755","2019","June 14, 2019"
"s3756","2019","June 13, 2019"
"s3757","2019","June 13, 2019"
"s3758","2019","June 13, 2019"
"s3759","2019","June 12, 2019"
"s3760","2019","June 12, 2019"
"s3761","2011","June 10, 2019"
"s3762","2018","June 7, 2019"
"s3763","2019","June 7, 2019"
"s3764","2019","June 7, 2019"
"s3765","2019","June 7, 2019"
"s3766","2019","June 7, 2019"
"s3767","2019","June 7, 2019"
"s3768","2019","June 7, 2019"
"s3769","2018","June 7, 2019"
"s3770","2019","June 7, 2019"
"s3771","2019","June 7, 2019"
"s3772","2019","June 7, 2019"
"s3773","2019","June 6, 2019"
"s3774","2016","June 5, 2019"
"s3775","2019","June 5, 2019"
"s3776","2015","June 4, 2019"
"s3777","2019","June 4, 2019"
"s3778","2014","June 4, 2019"
"s3779","2019","June 3, 2019"
"s3780","2019","June 3, 2019"
"s3781","2019","June 2, 2019"
"s3782","2019","June 2, 2019"
"s3783","2019","June 1, 2019"
"s3784","2017","June 1, 2019"
"s3785","2017","June 1, 2019"
"s3786","2019","June 1, 2019"
"s3787","2019","June 1, 2019"
"s3788","2019","May 31, 2019"
"s3789","2019","May 31, 2019"
"s3790","2019","May 31, 2019"
"s3791","2019","May 31, 2019"
"s3792","2019","May 31, 2019"
"s3793","2019","May 31, 2019"
"s3794","2019","May 30, 2019"
"s3795","2019","May 27, 2019"
"s3796","2019","May 24, 2019"
"s3797","2017","May 24, 2019"
"s3798","2019","May 24, 2019"
"s3799","2019","May 24, 2019"
"s3800","2018","May 24, 2019"
"s3801","2019","May 24, 2019"
"s3802","2019","May 24, 2019"
"s3803","2019","May 23, 2019"
"s3804","2019","May 22, 2019"
"s3805","2018","May 22, 2019"
"s3806","2019","May 21, 2019"
"s3807","2019","May 20, 2019"
"s3808","2018","May 20, 2019"
"s3809","2019","May 17, 2019"
"s3810","2014","May 17, 2019"
"s3811","2016","May 17, 2019"
"s3812","2018","May 17, 2019"
"s3813","2019","May 17, 2019"
"s3814","2019","May 17, 2019"
"s3815","2019","May 17, 2019"
"s3816","2019","May 17, 2019"
"s3817","2019","May 17, 2019"
"s3818","2019","May 17, 2019"
"s3819","2019","May 16, 2019"
"s3820","2018","May 16, 2019"
"s3821","2019","May 16, 2019"
"s3822","2017","May 15, 2019"
"s3823","2018","May 15, 2019"
"s3824","2017","May 15, 2019"
"s3825","2019","May 15, 2019"
"s3826","2019","May 14, 2019"
"s3827","2018","May 14, 2019"
"s3828","2019","May 14, 2019"
"s3829","2018","May 14, 2019"
"s3830","2019","May 13, 2019"
"s3831","2018","May 12, 2019"
"s3832","2019","May 12, 2019"
"s3833","2018","May 11, 2019"
"s3834","2019","May 11, 2019"
"s3835","2011","May 11, 2019"
"s3836","2019","May 10, 2019"
"s3837","2018","May 10, 2019"
"s3838","2019","May 10, 2019"
"s3839","2019","May 10, 2019"
"s3840","2016","May 10, 2019"
"s3841","2019","May 10, 2019"
"s3842","2019","May 10, 2019"
"s3843","2018","May 9, 2019"
"s3844","2015","May 8, 2019"
"s3845","2016","May 8, 2019"
"s3846","2016","May 8, 2019"
"s3847","2015","May 8, 2019"
"s3848","2015","May 8, 2019"
"s3849","2016","May 8, 2019"
"s3850","2015","May 8, 2019"
"s3851","2016","May 8, 2019"
"s3852","2016","May 8, 2019"
"s3853","2019","May 7, 2019"
"s3854","2019","May 7, 2019"
"s3855","2019","May 7, 2019"
"s3856","2019","May 7, 2019"
"s3857","2019","May 7, 2019"
"s3858","2019","May 6, 2019"
"s3859","2019","May 6, 2019"
"s3860","2019","May 3, 2019"
"s3861","2019","May 3, 2019"
"s3862","2019","May 3, 2019"
"s3863","2019","May 3, 2019"
"s3864","2019","May 3, 2019"
"s3865","2019","May 3, 2019"
"s3866","2018","May 3, 2019"
"s3867","2019","May 3, 2019"
"s3868","2019","May 3, 2019"
"s3869","2018","May 2, 2019"
"s3870","2013","May 2, 2019"
"s3871","2008","May 1, 2019"
"s3872","2018","May 1, 2019"
"s3873","2019","May 1, 2019"
"s3874","2018","May 1, 2019"
"s3875","2019","May 1, 2019"
"s3876","2019","April 30, 2019"
"s3877","2014","April 30, 2019"
"s3878","2019","April 30, 2019"
"s3879","2018","April 30, 2019"
"s3880","2018","April 30, 2019"
"s3881","2013","April 30, 2019"
"s3882","2009","April 30, 2019"
"s3883","2012","April 30, 2019"
"s3884","2004","April 30, 2019"
"s3885","2018","April 29, 2019"
"s3886","2018","April 29, 2019"
"s3887","2018","April 28, 2019"
"s3888","2019","April 26, 2019"
"s3889","2019","April 26, 2019"
"s3890","2019","April 26, 2019"
"s3891","2018","April 26, 2019"
"s3892","2019","April 26, 2019"
"s3893","2019","April 26, 2019"
"s3894","2015","April 25, 2019"
"s3895","2018","April 20, 2019"
"s3896","2019","April 20, 2019"
"s3897","2019","April 19, 2019"
"s3898","2005","April 19, 2019"
"s3899","2019","April 19, 2019"
"s3900","2019","April 19, 2019"
"s3901","2017","April 19, 2019"
"s3902","2019","April 19, 2019"
"s3903","2019","April 19, 2019"
"s3904","2019","April 19, 2019"
"s3905","2019","April 19, 2019"
"s3906","2014","April 17, 2019"
"s3907","2019","April 17, 2019"
"s3908","2019","April 17, 2019"
"s3909","2013","April 16, 2019"
"s3910","2019","April 16, 2019"
"s3911","2001","April 15, 2019"
"s3912","2005","April 15, 2019"
"s3913","2018","April 15, 2019"
"s3914","2003","April 15, 2019"
"s3915","2003","April 15, 2019"
"s3916","2003","April 15, 2019"
"s3917","2018","April 15, 2019"
"s3918","2005","April 15, 2019"
"s3919","2016","April 15, 2019"
"s3920","2018","April 14, 2019"
"s3921","2019","April 13, 2019"
"s3922","2019","April 13, 2019"
"s3923","2014","April 12, 2019"
"s3924","2013","April 12, 2019"
"s3925","2019","April 12, 2019"
"s3926","2019","April 12, 2019"
"s3927","2019","April 12, 2019"
"s3928","2018","April 11, 2019"
"s3929","2019","April 11, 2019"
"s3930","2019","April 10, 2019"
"s3931","2019","April 10, 2019"
"s3932","2019","April 10, 2019"
"s3933","2018","April 8, 2019"
"s3934","2019","April 7, 2019"
"s3935","2017","April 7, 2019"
"s3936","2019","April 5, 2019"
"s3937","2015","April 5, 2019"
"s3938","2017","April 5, 2019"
"s3939","2019","April 5, 2019"
"s3940","2019","April 5, 2019"
"s3941","2019","April 5, 2019"
"s3942","2017","April 5, 2019"
"s3943","2019","April 5, 2019"
"s3944","2019","April 5, 2019"
"s3945","2019","April 5, 2019"
"s3946","2019","April 5, 2019"
"s3947","2019","April 4, 2019"
"s3948","2019","April 3, 2019"
"s3949","2018","April 3, 2019"
"s3950","2018","April 3, 2019"
"s3951","2019","April 2, 2019"
"s3952","2015","April 2, 2019"
"s3953","2019","April 2, 2019"
"s3954","2018","April 1, 2019"
"s3955","2016","April 1, 2019"
"s3956","2018","April 1, 2019"
"s3957","2013","April 1, 2019"
"s3958","2017","April 1, 2019"
"s3959","2019","April 1, 2019"
"s3960","2019","March 31, 2019"
"s3961","2018","March 31, 2019"
"s3962","2017","March 30, 2019"
"s3963","2019","March 29, 2019"
"s3964","2019","March 29, 2019"
"s3965","2019","March 29, 2019"
"s3966","2019","March 29, 2019"
"s3967","2019","March 29, 2019"
"s3968","2019","March 29, 2019"
"s3969","2018","March 29, 2019"
"s3970","2019","March 29, 2019"
"s3971","2018","March 29, 2019"
"s3972","2018","March 28, 2019"
"s3973","2017","March 27, 2019"
"s3974","2008","March 27, 2019"
"s3975","2019","March 26, 2019"
"s3976","2018","March 25, 2019"
"s3977","2018","March 25, 2019"
"s3978","2018","March 24, 2019"
"s3979","2017","March 23, 2019"
"s3980","2019","March 22, 2019"
"s3981","2019","March 22, 2019"
"s3982","2019","March 22, 2019"
"s3983","2018","March 22, 2019"
"s3984","2019","March 22, 2019"
"s3985","2018","March 22, 2019"
"s3986","2019","March 22, 2019"
"s3987","2019","March 22, 2019"
"s3988","2019","March 21, 2019"
"s3989","2007","March 21, 2019"
"s3990","2019","March 21, 2019"
"s3991","2014","March 21, 2019"
"s3992","2016","March 21, 2019"
"s3993","2016","March 21, 2019"
"s3994","2016","March 21, 2019"
"s3995","2016","March 21, 2019"
"s3996","2019","March 20, 2019"
"s3997","2018","March 20, 2019"
"s3998","2018","March 20, 2019"
"s3999","2019","March 20, 2019"
"s4000","2019","March 19, 2019"
